Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Dir (10s deg),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Wind Chill,dtHours,sinTime,sinDay,year,Snow,Clear,Cloudy,Hail,Drizzle,Fog,Rain,Haze,Thunder
-0.4,-8.8,53.0,23.0,10.0,24.1,100.09,-4.0,12.0,-0.5000000000000004,0.9873494423939864,2019,0,1,0,0,0,0,0,0,0
-1.3,-8.0,61.0,20.0,8.0,24.1,99.95,-4.0,3.0,0.2588190451025207,0.989932495087353,2019,0,1,0,0,0,0,0,0,0
-1.7,-7.6,64.0,18.0,5.0,24.1,99.85,-4.0,3.0,0.8660254037844386,0.989932495087353,2019,0,1,0,0,0,0,0,0,0
-0.8,-5.6,70.0,36.0,18.0,24.1,100.06,-6.0,21.0,0.2588190451025207,0.9922222094179324,2019,0,0,1,0,0,0,0,0,0
-4.3,-9.2,69.0,1.0,11.0,24.1,100.16,-9.0,3.0,0.8660254037844386,0.9922222094179324,2019,0,1,0,0,0,0,0,0,0
-3.8,-9.4,65.0,36.0,20.0,24.1,100.3,-10.0,3.0,0.9659258262890684,0.9922222094179324,2019,0,1,0,0,0,0,0,0,0
-0.8,-14.2,36.0,6.0,9.0,24.1,100.41,-4.0,3.0,0.4999999999999999,0.9922222094179324,2019,0,1,0,0,0,0,0,0,0
-0.3,-17.1,27.0,3.0,9.0,24.1,100.13,-3.0,9.0,-0.9659258262890684,0.9922222094179324,2019,0,1,0,0,0,0,0,0,0
-2.4,-13.4,43.0,32.0,19.0,24.1,100.4,-8.0,3.0,-0.5000000000000004,0.9922222094179324,2019,0,1,0,0,0,0,0,0,0
-3.4,-11.4,54.0,32.0,16.0,24.1,100.45,-9.0,3.0,0.2588190451025207,0.994217906893952,2019,0,1,0,0,0,0,0,0,0
-3.7,-11.0,57.0,34.0,17.0,24.1,100.5,-9.0,3.0,0.8660254037844386,0.994217906893952,2019,0,1,0,0,0,0,0,0,0
-3.4,-10.6,58.0,1.0,18.0,24.1,100.83,-9.0,3.0,0.9659258262890684,0.994217906893952,2019,0,1,0,0,0,0,0,0,0
-1.0,-15.6,32.0,2.0,10.0,24.1,100.93,-5.0,15.0,-0.5000000000000004,0.994217906893952,2019,0,1,0,0,0,0,0,0,0
-1.3,-14.2,37.0,1.0,3.0,24.1,100.89,-2.0,3.0,0.2588190451025207,0.995918996147179,2019,0,1,0,0,0,0,0,0,0
-3.0,-11.4,52.0,9.0,3.0,24.1,100.9,-4.0,3.0,0.8660254037844386,0.995918996147179,2019,0,0,1,0,0,0,0,0,0
-1.2,-9.1,56.0,19.0,4.0,24.1,101.02,-3.0,3.0,0.9659258262890684,0.995918996147179,2019,0,0,1,0,0,0,0,0,0
0.0,-6.6,61.0,21.0,7.0,24.1,99.94,-2.0,18.0,0.2588190451025207,0.9973249731081556,2019,0,1,0,0,0,0,0,0,0
-0.1,-1.3,92.0,32.0,38.0,4.0,98.55,-7.0,73.0,0.4999999999999999,0.9997685019798908,2019,1,0,0,0,0,0,0,0,0
-0.4,-1.6,91.0,34.0,30.0,24.1,98.49,-7.0,1.0,0.7071067811865476,0.9997685019798908,2019,1,0,0,0,0,0,0,0,0
-0.4,-1.9,90.0,32.0,35.0,24.1,98.62,-7.0,1.0,0.8660254037844386,0.9997685019798908,2019,1,0,0,0,0,0,0,0,0
-0.4,-2.0,89.0,32.0,25.0,4.0,98.69,-6.0,1.0,0.9659258262890684,0.9997685019798908,2019,1,0,0,0,0,0,0,0,0
-0.2,-2.0,88.0,32.0,26.0,8.1,98.84,-6.0,1.0,1.0,0.9997685019798908,2019,1,0,0,0,0,0,0,0,0
0.0,-2.0,86.0,30.0,23.0,16.1,98.95,-6.0,1.0,0.9659258262890684,0.9997685019798908,2019,1,0,0,0,0,0,0,0,0
-2.7,-8.7,63.0,31.0,38.0,24.1,99.68,-11.0,12.0,-0.9659258262890684,0.9997685019798908,2019,0,0,1,0,0,0,0,0,0
-3.5,-9.1,66.0,30.0,31.0,24.1,99.91,-11.0,3.0,-0.5000000000000004,0.9997685019798908,2019,0,0,1,0,0,0,0,0,0
-3.9,-9.3,67.0,30.0,23.0,24.1,100.06,-11.0,3.0,0.2588190451025207,0.99999073973619,2019,0,1,0,0,0,0,0,0,0
-4.8,-10.0,67.0,28.0,19.0,24.1,100.2,-11.0,3.0,0.8660254037844386,0.99999073973619,2019,0,1,0,0,0,0,0,0,0
-4.6,-9.4,69.0,28.0,16.0,24.1,100.4,-10.0,3.0,0.9659258262890684,0.99999073973619,2019,0,1,0,0,0,0,0,0,0
-0.1,-7.9,56.0,30.0,21.0,24.1,100.54,-6.0,3.0,0.4999999999999999,0.99999073973619,2019,0,1,0,0,0,0,0,0,0
-0.7,-9.8,51.0,33.0,23.0,24.1,100.74,-7.0,66.0,0.8660254037844386,0.9988797155850336,2019,0,1,0,0,0,0,0,0,0
-1.2,-10.0,51.0,35.0,15.0,24.1,101.05,-6.0,3.0,0.9659258262890684,0.9988797155850336,2019,0,0,1,0,0,0,0,0,0
-0.5,-8.7,54.0,6.0,10.0,24.1,100.2,-4.0,165.0,0.8660254037844386,0.9859481499638304,2019,0,1,0,0,0,0,0,0,0
-0.3,-7.6,58.0,7.0,17.0,24.1,100.33,-5.0,3.0,0.9659258262890684,0.9859481499638304,2019,0,0,1,0,0,0,0,0,0
0.0,-4.9,69.0,9.0,21.0,16.1,100.17,-5.0,6.0,-0.2588190451025208,0.9859481499638304,2019,1,0,0,1,0,0,0,0,0
-1.4,-8.3,60.0,28.0,9.0,24.1,99.71,-5.0,111.0,0.8660254037844386,0.9679377830240642,2019,0,1,0,0,0,0,0,0,0
0.0,-7.0,59.0,32.0,8.0,24.1,100.78,-3.0,312.0,0.8660254037844386,0.8880573226294932,2019,0,1,0,0,0,0,0,0,0
-1.6,-6.5,70.0,21.0,10.0,24.1,100.46,-5.0,4584.0,0.8660254037844386,-0.8115390590073611,2019,0,1,0,0,0,0,0,0,0
-2.5,-7.0,71.0,21.0,13.0,24.1,100.68,-7.0,3.0,0.9659258262890684,-0.8115390590073611,2019,0,1,0,0,0,0,0,0,0
0.0,-0.8,94.0,5.0,20.0,19.3,100.13,-5.0,23.0,1.0,-0.801361088174677,2019,1,0,0,0,0,0,0,0,0
-0.5,-1.6,92.0,34.0,8.0,6.4,100.22,-3.0,1.0,0.9659258262890684,-0.801361088174677,2019,1,0,0,0,0,0,0,0,0
-0.6,-1.6,93.0,4.0,11.0,6.4,100.25,-4.0,1.0,0.8660254037844387,-0.801361088174677,2019,1,0,0,0,0,0,0,0,0
-1.2,-3.3,85.0,3.0,14.0,19.3,100.28,-6.0,1.0,0.7071067811865476,-0.801361088174677,2019,1,0,0,0,0,0,0,0,0
-0.6,-3.2,83.0,6.0,15.0,24.1,100.25,-5.0,1.0,0.4999999999999999,-0.801361088174677,2019,0,0,1,0,0,0,0,0,0
-0.6,-3.9,78.0,4.0,13.0,24.1,100.14,-5.0,9.0,-0.9659258262890684,-0.801361088174677,2019,1,0,0,0,0,0,0,0,0
-1.8,-4.8,80.0,3.0,11.0,24.1,100.15,-6.0,3.0,-0.5000000000000004,-0.801361088174677,2019,0,1,0,0,0,0,0,0,0
-2.9,-6.0,79.0,36.0,9.0,24.1,100.17,-6.0,3.0,0.2588190451025207,-0.7909456567567774,2019,0,0,1,0,0,0,0,0,0
-4.3,-9.1,69.0,36.0,6.0,24.1,100.29,-7.0,3.0,0.8660254037844386,-0.7909456567567774,2019,0,1,0,0,0,0,0,0,0
-5.6,-9.2,76.0,32.0,16.0,24.1,100.49,-12.0,3.0,0.9659258262890684,-0.7909456567567774,2019,0,1,0,0,0,0,0,0,0
-3.0,-9.0,63.0,5.0,25.0,24.1,100.64,-10.0,3.0,0.4999999999999999,-0.7909456567567774,2019,0,1,0,0,0,0,0,0,0
-0.5,-8.2,56.0,4.0,18.0,24.1,100.56,-6.0,3.0,-0.2588190451025208,-0.7909456567567774,2019,0,1,0,0,0,0,0,0,0
0.0,-8.5,53.0,23.0,9.0,24.1,100.49,-3.0,3.0,-0.8660254037844385,-0.7909456567567774,2019,0,1,0,0,0,0,0,0,0
-1.9,-7.8,64.0,27.0,10.0,24.1,100.56,-6.0,3.0,-0.9659258262890684,-0.7909456567567774,2019,0,1,0,0,0,0,0,0,0
-4.6,-7.7,79.0,20.0,11.0,24.1,100.46,-9.0,3.0,-0.5000000000000004,-0.7909456567567774,2019,0,1,0,0,0,0,0,0,0
-4.2,-6.8,82.0,18.0,11.0,24.1,100.32,-9.0,3.0,0.2588190451025207,-0.780295851070776,2019,0,1,0,0,0,0,0,0,0
-2.6,-6.5,74.0,18.0,17.0,24.1,100.14,-8.0,3.0,0.8660254037844386,-0.780295851070776,2019,0,0,1,0,0,0,0,0,0
-1.2,-7.0,65.0,17.0,21.0,24.1,99.97,-7.0,3.0,0.9659258262890684,-0.780295851070776,2019,0,0,1,0,0,0,0,0,0
-0.1,-2.7,83.0,3.0,15.0,16.1,99.79,-5.0,40.0,-0.2588190451025215,-0.7694148268839381,2019,1,0,0,0,0,0,0,0,0
-0.8,-2.5,88.0,4.0,21.0,16.1,99.83,-6.0,1.0,0.0,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-1.1,-4.0,81.0,4.0,21.0,19.3,99.86,-7.0,1.0,0.2588190451025207,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-1.0,-4.5,78.0,5.0,18.0,16.1,99.9,-6.0,1.0,0.4999999999999999,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-1.4,-4.8,77.0,6.0,25.0,19.3,99.95,-8.0,1.0,0.7071067811865476,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-1.7,-6.4,70.0,5.0,25.0,24.1,100.0,-8.0,1.0,0.8660254037844386,-0.7583058084785625,2019,0,0,1,0,0,0,0,0,0
-1.8,-7.8,64.0,5.0,27.0,24.1,100.12,-8.0,3.0,0.9659258262890684,-0.7583058084785625,2019,0,0,1,0,0,0,0,0,0
-2.1,-9.1,59.0,6.0,28.0,9.7,100.19,-9.0,1.0,0.8660254037844387,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-2.9,-7.0,73.0,6.0,29.0,4.0,100.25,-10.0,1.0,0.7071067811865476,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-3.6,-5.3,88.0,5.0,20.0,0.8,100.23,-10.0,1.0,0.4999999999999999,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-3.2,-4.6,90.0,5.0,26.0,2.4,100.14,-10.0,1.0,0.258819045102521,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-3.1,-4.5,90.0,5.0,30.0,1.2,100.09,-11.0,1.0,1.2246467991473532e-16,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-3.4,-5.1,88.0,6.0,33.0,1.2,99.98,-11.0,1.0,-0.2588190451025208,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-3.6,-5.2,88.0,5.0,29.0,1.2,99.95,-11.0,1.0,-0.4999999999999997,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-3.6,-5.3,88.0,8.0,27.0,1.6,99.97,-11.0,1.0,-0.7071067811865471,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-4.3,-5.9,89.0,7.0,30.0,2.0,99.93,-12.0,1.0,-0.8660254037844385,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-5.2,-7.2,86.0,7.0,35.0,1.6,99.84,-14.0,1.0,-0.9659258262890684,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-5.4,-7.2,87.0,6.0,30.0,2.8,99.87,-14.0,1.0,-1.0,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-5.7,-7.3,89.0,6.0,27.0,2.8,99.82,-14.0,1.0,-0.9659258262890684,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-6.0,-7.7,88.0,6.0,28.0,2.4,99.8,-14.0,1.0,-0.8660254037844386,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-6.1,-7.5,90.0,5.0,23.0,2.0,99.74,-13.0,1.0,-0.7071067811865477,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-6.3,-8.0,88.0,4.0,23.0,2.0,99.74,-14.0,1.0,-0.5000000000000004,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-6.6,-8.1,89.0,4.0,22.0,2.0,99.7,-14.0,1.0,-0.2588190451025215,-0.7583058084785625,2019,1,0,0,0,0,0,0,0,0
-6.7,-8.2,89.0,3.0,20.0,2.4,99.67,-14.0,1.0,0.0,-0.7469720876965551,2019,1,0,0,0,0,0,0,0,0
-6.8,-8.5,88.0,4.0,25.0,4.8,99.65,-15.0,1.0,0.2588190451025207,-0.7469720876965551,2019,1,0,0,0,0,0,0,0,0
-6.3,-8.6,84.0,1.0,8.0,24.1,99.65,-10.0,1.0,0.4999999999999999,-0.7469720876965551,2019,1,0,0,0,0,0,0,0,0
-6.7,-9.5,81.0,35.0,11.0,9.7,99.67,-12.0,1.0,0.7071067811865476,-0.7469720876965551,2019,1,0,0,0,0,0,0,0,0
-6.9,-9.8,80.0,3.0,8.0,24.1,99.68,-11.0,1.0,0.8660254037844386,-0.7469720876965551,2019,0,0,1,0,0,0,0,0,0
-7.9,-11.3,77.0,36.0,10.0,24.1,99.82,-13.0,3.0,0.9659258262890684,-0.7469720876965551,2019,0,0,1,0,0,0,0,0,0
-8.3,-12.5,72.0,1.0,8.0,24.1,100.06,-12.0,3.0,0.4999999999999999,-0.7469720876965551,2019,0,0,1,0,0,0,0,0,0
-4.9,-11.9,58.0,34.0,9.0,24.1,100.03,-9.0,3.0,-0.2588190451025208,-0.7469720876965551,2019,0,1,0,0,0,0,0,0,0
-6.0,-15.6,47.0,33.0,30.0,24.1,100.16,-14.0,3.0,-0.8660254037844385,-0.7469720876965551,2019,0,1,0,0,0,0,0,0,0
-8.7,-12.8,73.0,26.0,8.0,24.1,100.28,-13.0,3.0,-0.9659258262890684,-0.7469720876965551,2019,0,1,0,0,0,0,0,0,0
-9.0,-11.6,82.0,24.0,12.0,24.1,100.28,-15.0,3.0,-0.5000000000000004,-0.7469720876965551,2019,0,1,0,0,0,0,0,0,0
-10.0,-12.7,81.0,5.0,12.0,24.1,100.38,-16.0,3.0,0.2588190451025207,-0.7354170229639858,2019,0,1,0,0,0,0,0,0,0
-12.7,-15.7,79.0,32.0,12.0,24.1,100.53,-19.0,3.0,0.8660254037844386,-0.7354170229639858,2019,0,1,0,0,0,0,0,0,0
-13.3,-17.1,74.0,5.0,13.0,24.1,100.69,-20.0,3.0,0.9659258262890684,-0.7354170229639858,2019,0,1,0,0,0,0,0,0,0
-9.6,-14.4,68.0,8.0,18.0,24.1,100.77,-17.0,3.0,0.4999999999999999,-0.7354170229639858,2019,0,0,1,0,0,0,0,0,0
-5.5,-10.5,68.0,15.0,18.0,24.1,100.71,-12.0,3.0,-0.2588190451025208,-0.7354170229639858,2019,0,0,1,0,0,0,0,0,0
-4.1,-8.8,70.0,16.0,21.0,16.1,100.57,-11.0,3.0,-0.8660254037844385,-0.7354170229639858,2019,1,0,0,0,0,0,0,0,0
-4.4,-6.8,84.0,15.0,15.0,12.9,100.42,-10.0,2.0,-1.0,-0.7354170229639858,2019,1,0,0,0,0,0,0,0,0
-4.3,-5.4,92.0,15.0,16.0,2.0,100.36,-10.0,1.0,-0.9659258262890684,-0.7354170229639858,2019,1,0,0,0,0,0,0,0,0
-3.8,-5.0,92.0,14.0,13.0,4.8,100.33,-9.0,1.0,-0.8660254037844386,-0.7354170229639858,2019,1,0,0,0,0,0,0,0,0
-3.5,-4.5,93.0,14.0,11.0,4.0,100.27,-8.0,1.0,-0.7071067811865477,-0.7354170229639858,2019,1,0,0,0,0,0,0,0,0
-2.8,-4.9,85.0,14.0,9.0,24.1,100.23,-6.0,1.0,-0.5000000000000004,-0.7354170229639858,2019,0,0,1,0,0,0,0,0,0
-1.7,-6.3,71.0,17.0,22.0,24.1,100.07,-8.0,3.0,0.2588190451025207,-0.7236440382959124,2019,0,0,1,0,0,0,0,0,0
-1.4,-6.2,70.0,17.0,23.0,24.1,99.88,-7.0,3.0,0.8660254037844386,-0.7236440382959124,2019,0,0,1,0,0,0,0,0,0
-1.0,-5.5,72.0,17.0,22.0,24.1,99.84,-7.0,1.0,0.9659258262890684,-0.7236440382959124,2019,1,0,0,0,0,0,0,0,0
-1.1,-4.6,77.0,19.0,19.0,19.3,99.86,-6.0,1.0,1.0,-0.7236440382959124,2019,1,0,0,0,0,0,0,0,0
-1.9,-5.3,78.0,23.0,9.0,19.3,99.9,-5.0,1.0,0.9659258262890684,-0.7236440382959124,2019,1,0,0,0,0,0,0,0,0
-2.4,-5.8,77.0,20.0,16.0,19.3,99.93,-8.0,1.0,0.8660254037844387,-0.7236440382959124,2019,1,0,0,0,0,0,0,0,0
-2.3,-5.0,82.0,21.0,11.0,12.9,99.98,-6.0,1.0,0.7071067811865476,-0.7236440382959124,2019,1,0,0,0,0,0,0,0,0
-2.5,-4.1,89.0,18.0,12.0,9.7,99.98,-7.0,1.0,0.4999999999999999,-0.7236440382959124,2019,1,0,0,0,0,0,0,0,0
0.0,-4.4,72.0,25.0,7.0,19.3,99.99,-2.0,6.0,-0.8660254037844385,-0.7236440382959124,2019,0,0,1,0,0,0,0,0,0
0.0,-4.2,74.0,22.0,16.0,24.1,100.06,-5.0,3.0,-0.9659258262890684,-0.7236440382959124,2019,0,0,1,0,0,0,0,0,0
-0.1,-5.1,69.0,25.0,22.0,24.1,100.0,-6.0,3.0,-0.5000000000000004,-0.7236440382959124,2019,0,0,1,0,0,0,0,0,0
-0.1,-4.5,72.0,23.0,14.0,24.1,99.9,-4.0,3.0,0.2588190451025207,-0.711656622281775,2019,0,0,1,0,0,0,0,0,0
-0.3,-4.5,74.0,24.0,23.0,24.1,99.87,-6.0,3.0,0.8660254037844386,-0.711656622281775,2019,0,0,1,0,0,0,0,0,0
-0.5,-4.0,77.0,22.0,20.0,24.1,99.93,-6.0,3.0,0.9659258262890684,-0.711656622281775,2019,0,0,1,0,0,0,0,0,0
-0.4,-3.5,79.0,23.0,16.0,16.1,100.01,-5.0,2.0,0.7071067811865476,-0.711656622281775,2019,1,0,0,0,0,0,0,0,0
-0.3,-2.9,83.0,22.0,17.0,19.3,100.04,-5.0,1.0,0.4999999999999999,-0.711656622281775,2019,1,0,0,0,0,0,0,0,0
-2.6,-9.8,58.0,3.0,27.0,24.1,100.91,-10.0,12.0,-0.5000000000000004,-0.711656622281775,2019,0,1,0,0,0,0,0,0,0
-6.2,-13.3,57.0,4.0,19.0,24.1,101.13,-13.0,3.0,0.2588190451025207,-0.6994583270516471,2019,0,1,0,0,0,0,0,0,0
-8.8,-14.4,64.0,6.0,21.0,24.1,101.22,-17.0,3.0,0.8660254037844386,-0.6994583270516471,2019,0,1,0,0,0,0,0,0,0
-9.9,-15.0,67.0,6.0,22.0,24.1,101.4,-18.0,3.0,0.9659258262890684,-0.6994583270516471,2019,0,1,0,0,0,0,0,0,0
-7.5,-11.9,71.0,7.0,28.0,24.1,101.53,-16.0,3.0,0.4999999999999999,-0.6994583270516471,2019,0,0,1,0,0,0,0,0,0
-6.6,-10.1,76.0,7.0,26.0,19.3,101.54,-15.0,1.0,0.258819045102521,-0.6994583270516471,2019,1,0,0,0,0,0,0,0,0
-4.1,-7.6,77.0,7.0,32.0,24.1,101.34,-12.0,2.0,-0.2588190451025208,-0.6994583270516471,2019,1,0,0,0,0,0,0,0,0
-3.8,-7.8,74.0,8.0,30.0,24.1,101.22,-11.0,3.0,-0.8660254037844385,-0.6994583270516471,2019,0,0,1,0,0,0,0,0,0
-3.5,-8.9,66.0,8.0,28.0,24.1,101.16,-11.0,3.0,-0.9659258262890684,-0.6994583270516471,2019,0,0,1,0,0,0,0,0,0
-5.2,-11.7,60.0,7.0,24.0,24.1,100.98,-12.0,3.0,-0.5000000000000004,-0.6994583270516471,2019,0,0,1,0,0,0,0,0,0
-5.8,-10.3,71.0,7.0,21.0,24.1,100.75,-13.0,3.0,0.2588190451025207,-0.6870527672236675,2019,0,1,0,0,0,0,0,0,0
-6.8,-10.2,77.0,6.0,17.0,24.1,100.64,-13.0,3.0,0.8660254037844386,-0.6870527672236675,2019,0,1,0,0,0,0,0,0,0
-5.2,-7.7,83.0,7.0,23.0,24.1,100.45,-12.0,3.0,0.9659258262890684,-0.6870527672236675,2019,0,1,0,0,0,0,0,0,0
-0.6,-6.9,62.0,10.0,13.0,24.1,100.26,-5.0,3.0,0.4999999999999999,-0.6870527672236675,2019,0,1,0,0,0,0,0,0,0
-1.1,-4.2,80.0,7.0,18.0,24.1,99.38,-6.0,12.0,-0.5000000000000004,-0.6870527672236675,2019,0,0,1,0,0,0,0,0,0
-1.4,-3.5,86.0,7.0,12.0,24.1,99.25,-5.0,3.0,0.2588190451025207,-0.6744436188329457,2019,0,0,1,0,0,0,0,0,0
-1.1,-6.6,67.0,28.0,13.0,24.1,99.67,-5.0,117.0,-0.5000000000000004,-0.622046748440868,2019,0,1,0,0,0,0,0,0,0
-1.8,-5.7,75.0,18.0,18.0,24.1,99.54,-7.0,3.0,0.2588190451025207,-0.6084768701151264,2019,0,1,0,0,0,0,0,0,0
-2.2,-5.4,79.0,18.0,20.0,24.1,99.49,-8.0,3.0,0.8660254037844386,-0.6084768701151264,2019,0,1,0,0,0,0,0,0,0
-2.6,-5.7,79.0,17.0,23.0,24.1,99.35,-9.0,3.0,0.9659258262890684,-0.6084768701151264,2019,0,1,0,0,0,0,0,0,0
0.0,-2.8,81.0,34.0,7.0,24.1,97.99,-2.0,21.0,0.8660254037844386,-0.594726686960764,2019,0,1,0,0,0,0,0,0,0
-2.8,-4.0,91.0,28.0,13.0,9.7,98.04,-7.0,3.0,0.9659258262890684,-0.594726686960764,2019,0,0,0,0,0,1,0,0,0
-1.5,-2.4,94.0,28.0,16.0,8.1,98.1,-6.0,1.0,0.8660254037844387,-0.594726686960764,2019,0,0,0,0,0,1,0,0,0
-0.3,-5.6,68.0,34.0,14.0,24.1,100.58,-5.0,104.0,-0.8660254037844385,-0.5380051715382992,2019,0,1,0,0,0,0,0,0,0
-0.9,-5.8,70.0,1.0,15.0,24.1,100.83,-6.0,3.0,-0.9659258262890684,-0.5380051715382992,2019,0,0,1,0,0,0,0,0,0
-1.8,-6.1,73.0,34.0,17.0,24.1,100.99,-7.0,3.0,-0.5000000000000004,-0.5380051715382992,2019,0,0,1,0,0,0,0,0,0
-3.0,-6.6,76.0,33.0,15.0,24.1,100.91,-8.0,3.0,0.2588190451025207,-0.5234156073655503,2019,0,0,1,0,0,0,0,0,0
-3.3,-6.5,79.0,7.0,19.0,24.1,100.88,-9.0,3.0,0.8660254037844386,-0.5234156073655503,2019,0,0,1,0,0,0,0,0,0
-3.6,-6.9,78.0,5.0,11.0,24.1,100.85,-8.0,3.0,0.9659258262890684,-0.5234156073655503,2019,0,0,1,0,0,0,0,0,0
-3.2,-5.8,83.0,5.0,12.0,16.1,100.89,-8.0,2.0,0.7071067811865476,-0.5234156073655503,2019,1,0,0,0,0,0,0,0,0
-2.8,-6.1,78.0,4.0,14.0,24.1,100.9,-8.0,1.0,0.4999999999999999,-0.5234156073655503,2019,0,0,1,0,0,0,0,0,0
-1.7,-5.2,77.0,7.0,12.0,24.1,100.68,-6.0,3.0,-0.2588190451025208,-0.5234156073655503,2019,0,0,1,0,0,0,0,0,0
-1.4,-5.7,73.0,5.0,13.0,24.1,100.56,-6.0,3.0,-0.8660254037844385,-0.5234156073655503,2019,0,0,1,0,0,0,0,0,0
-1.7,-5.6,75.0,5.0,16.0,24.1,100.5,-7.0,3.0,-0.9659258262890684,-0.5234156073655503,2019,0,0,1,0,0,0,0,0,0
-1.8,-5.1,78.0,7.0,18.0,24.1,100.36,-7.0,3.0,-0.5000000000000004,-0.5234156073655503,2019,0,0,1,0,0,0,0,0,0
-2.4,-5.4,80.0,15.0,11.0,24.1,100.17,-6.0,3.0,0.2588190451025207,-0.5086709438521042,2019,0,0,1,0,0,0,0,0,0
-3.8,-5.7,87.0,5.0,13.0,24.1,100.19,-9.0,3.0,0.8660254037844386,-0.5086709438521042,2019,0,0,1,0,0,0,0,0,0
-4.0,-5.9,87.0,7.0,20.0,24.1,100.14,-10.0,3.0,0.9659258262890684,-0.5086709438521042,2019,0,0,1,0,0,0,0,0,0
-2.5,-5.5,80.0,7.0,22.0,24.1,100.14,-9.0,3.0,0.4999999999999999,-0.5086709438521042,2019,0,0,1,0,0,0,0,0,0
-2.1,-6.1,74.0,8.0,22.0,24.1,99.95,-8.0,3.0,-0.2588190451025208,-0.5086709438521042,2019,0,0,1,0,0,0,0,0,0
-3.1,-6.9,75.0,9.0,21.0,24.1,99.84,-9.0,3.0,-0.8660254037844385,-0.5086709438521042,2019,0,0,1,0,0,0,0,0,0
-2.9,-7.6,70.0,9.0,29.0,24.1,99.74,-10.0,3.0,-0.9659258262890684,-0.5086709438521042,2019,0,0,1,0,0,0,0,0,0
-2.7,-7.4,71.0,8.0,23.0,24.1,99.55,-9.0,3.0,-0.5000000000000004,-0.5086709438521042,2019,0,0,1,0,0,0,0,0,0
-3.0,-6.7,76.0,8.0,28.0,24.1,99.37,-10.0,3.0,0.2588190451025207,-0.4937755501599773,2019,0,0,1,0,0,0,0,0,0
-3.8,-5.6,88.0,9.0,30.0,24.1,99.02,-11.0,3.0,0.8660254037844386,-0.4937755501599773,2019,0,0,1,0,0,0,0,0,0
-3.8,-5.0,91.0,8.0,40.0,24.1,98.67,-12.0,2.0,1.0,-0.4937755501599773,2019,1,0,0,0,0,0,0,0,0
-2.4,-4.2,88.0,8.0,48.0,24.1,98.56,-11.0,1.0,0.9659258262890684,-0.4937755501599773,2019,1,0,0,0,0,0,0,0,0
-2.7,-3.9,91.0,8.0,49.0,4.8,98.43,-12.0,2.0,0.7071067811865476,-0.4937755501599773,2019,0,0,0,1,0,0,1,0,0
-2.8,-4.0,92.0,9.0,52.0,4.0,98.17,-12.0,1.0,0.4999999999999999,-0.4937755501599773,2019,1,0,0,1,0,0,0,0,0
-2.5,-3.5,93.0,9.0,43.0,2.0,98.11,-11.0,1.0,0.258819045102521,-0.4937755501599773,2019,1,0,0,1,0,0,0,0,0
-2.1,-3.2,92.0,8.0,44.0,2.4,98.07,-11.0,1.0,1.2246467991473532e-16,-0.4937755501599773,2019,1,0,0,1,0,0,0,0,0
-1.7,-2.7,93.0,8.0,35.0,1.6,97.93,-9.0,1.0,-0.2588190451025208,-0.4937755501599773,2019,1,0,0,1,0,0,0,0,0
-1.4,-2.2,94.0,8.0,35.0,1.6,97.83,-9.0,1.0,-0.4999999999999997,-0.4937755501599773,2019,1,0,0,1,0,0,0,0,0
-1.4,-2.4,93.0,8.0,38.0,2.4,97.83,-9.0,1.0,-0.7071067811865471,-0.4937755501599773,2019,1,0,0,0,0,0,0,0,0
-1.3,-2.2,93.0,8.0,36.0,2.8,97.87,-9.0,1.0,-0.8660254037844385,-0.4937755501599773,2019,1,0,0,0,0,1,0,0,0
-1.1,-1.9,94.0,8.0,41.0,4.0,97.95,-9.0,1.0,-0.9659258262890684,-0.4937755501599773,2019,0,0,0,0,1,1,0,0,0
-2.0,-2.9,94.0,7.0,30.0,4.8,98.04,-9.0,1.0,-1.0,-0.4937755501599773,2019,1,0,0,0,1,0,0,0,0
-2.1,-3.0,94.0,7.0,30.0,6.4,98.06,-9.0,1.0,-0.9659258262890684,-0.4937755501599773,2019,1,0,0,0,1,0,0,0,0
-1.9,-2.8,94.0,7.0,27.0,6.4,98.11,-9.0,1.0,-0.8660254037844386,-0.4937755501599773,2019,1,0,0,0,1,0,0,0,0
